,endorsement_count,name,perfil_id,area
0,99,Empresas startups,0,Empreendedorismo e Inovação
3,99,Empreendedorismo,0,Empreendedorismo e Inovação
6,97,Start-ups,0,Empreendedorismo e Inovação
9,73,Entrepreneurship,0,Empreendedorismo e Inovação
10,75,New Business Development,0,Negócio
11,67,Affiliate Marketing,0,Marketing
12,67,Startup Development,0,Analista
13,64,Online Advertising,0,Negócio
14,71,Business Strategy,0,Gestão
15,68,Comércio eletrônico,0,Negócio
16,28,Growth Hacking,0,Negócio
17,40,Affiliate Networks,0,Negócio
18,36,SEO,0,Analista
19,42,Online Lead Generation,0,Analista
20,44,Business Intelligence,0,Negócio
21,28,Stock Market Analysis,0,Negócio
22,31,Trade Finance,0,Financeiro
23,37,Finance,0,Financeiro
24,31,Public Speaking,0,Retórica
25,37,Google Analytics,0,Linguagens de Programação e AEDS
26,22,Adobe Fireworks,0,Softwares
27,24,Google Webmaster Tools,0,Linguagens de Programação e AEDS
28,37,Desenvolvimento de novos negócios,0,Negócio
29,49,Marketing afiliado,0,Marketing
30,65,Publicidade online,0,Negócio
31,36,Marketing digital,0,Marketing
32,34,Marketing online,0,Marketing
33,25,Marketing,0,Marketing
34,22,Planejamento estratégico,0,Gestão
35,25,SEO (Otimização de motores de busca),0,Analista
36,22,Gestão,0,Gestão
37,31,Estratégias de marketing,0,Gestão
38,72,Estratégia empresarial,0,Gestão
39,45,Planejamento estratégico,1,Gestão
42,36,Gestão,1,Gestão
44,34,Gestão de projetos,1,Gestão
46,24,Liderança de equipe,1,Soft Skills
47,21,Estratégia empresarial,1,Gestão
48,18,Empreendedorismo,1,Empreendedorismo e Inovação
49,15,Empresas startups,1,Empreendedorismo e Inovação
50,12,Strategic Planning,1,Gestão
51,10,Design de interiores,1,Design
52,10,Start-ups,1,Empreendedorismo e Inovação
53,10,Planejamento empresarial,1,Gestão
54,8,Interior Design,1,Design
55,8,Business Innovation,1,Empreendedorismo e Inovação
56,8,Sistemas operacionais,1,Analista
57,6,Management,1,Gestão
58,6,Business Planning,1,Gestão
59,4,Pesquisa,1,Negócio
60,4,Estratégias de marketing,1,Gestão
61,4,Marketing Strategy,1,Marketing
62,4,Operating Systems,1,Analista
63,4,Planejamento de projetos,1,Gestão
64,4,Entrepreneurship,1,Empreendedorismo e Inovação
65,3,Team Leadership,1,Gestão
66,2,Research,1,Negócio
67,2,Project Planning,1,Gestão
68,0,Desenvolvimento de produtos,1,Analista
69,11,Innovation,1,Empreendedorismo e Inovação
70,1,Interior Lighting,1,Design
71,8,JavaScript,2,Front End
74,1,TypeScript,2,Front End
76,1,Angular,2,Front End
78,2,Node.js,2,Front End
79,3,Git,2,Ferramenta de Versionamento de Software
80,0,AWS,2,Computação em Nuvem
81,7,HTML5,2,Front End
82,1,React.js,2,Front End
83,1,Redux,2,Front End
84,6,AngularJS,2,Front End
85,6,SASS,2,Front End
86,6,CSS,2,Front End
87,5,JQuery,2,Front End
88,3,Material Design,2,Design
89,4,Bootstrap,2,Front End
90,3,Responsive Web Design,2,Design
91,3,HTML,2,Front End
92,2,User Experience,2,UX
93,5,Web Development,2,Analista
94,5,PHP,2,Back End
95,2,WordPress,2,Front End
96,2,OOP,2,Back End
97,2,Scrum,2,Metodologias Gerenciemento de Software
98,1,Databases,2,Banco de Dados e Web Services
99,2,UML,2,Back End
100,3,MySQL,2,Banco de Dados e Web Services
101,2,MongoDB,2,Banco de Dados e Web Services
102,2,Linux,2,SO
103,2,Testing,2,Testing
104,2,Jasmine Framework,2,Front End
105,0,Karma,2,Softwares
106,2,Google Analytics,2,Linguagens de Programação e AEDS
107,2,SEO,2,Analista
108,2,Subversion,2,Softwares
109,2,AMP,2,Softwares
110,2,RequireJS,2,Front End
111,2,Software Development,2,Analista
112,2,SQL,2,Banco de Dados e Web Services
113,2,Socket.io,2,Web Services
114,2,Gulp.js,2,Front End
115,2,GruntJS,2,Front End
116,1,Ionic Framework,2,Front End
117,1,Apache Cordova,2,Softwares
118,2,Algorithms,2,Linguagens de Programação e AEDS
119,1,PhoneGap,2,Softwares
120,0,Mustache,2,Softwares
121,0,Handlebars.js,2,Softwares
122,2,Net Promoter Score,3,Analista
124,3,SQL,3,Banco de Dados e Web Services
126,1,Marketing digital,3,Marketing
128,1,Planejamento estratégico,3,Gestão
129,1,Empreendedorismo,3,Empreendedorismo e Inovação
130,1,Microsoft Office,3,Softwares
131,1,AutoCAD,3,
132,2,Engenharia,3,Engeharia
133,2,Atendimento ao Cliente,3,Negócio
134,13,Microsoft Office,4,Softwares
137,13,English,4,Idioma
140,12,Public Speaking,4,Retórica
142,11,Strategic Planning,4,Gestão
143,11,Project Management,4,Gestão
144,9,Microsoft Word,4,Softwares
145,9,Social Media,4,Marketing
146,8,PowerPoint,4,Softwares
147,8,Management,4,Gestão
148,8,Leadership,4,Gestão
149,1,Scilab,4,Softwares
150,10,Business Strategy,5,Gestão
153,9,Análise financeira,5,Financeiro
155,9,Estratégia empresarial,5,Gestão
158,9,Atendimento ao Cliente,5,Negócio
159,8,Serviços bancários,5,Negócio
160,8,Gestão de riscos,5,Gestão
161,7,Microsoft Office,5,Softwares
162,7,Planejamento empresarial,5,Gestão
163,7,Planejamento estratégico,5,Gestão
164,6,Project Management,5,Gestão
165,6,Strategic Planning,5,Gestão
166,5,Gestão de carteiras,5,Gestão
167,5,Liderança de equipe,5,Soft Skills
168,5,Liderança,5,Soft Skills
169,5,Marketing,5,Marketing
170,4,Marketing digital,5,Marketing
171,4,Estratégias de marketing,5,Gestão
172,3,Mercado de crédito,5,Negócio
173,3,Negociação,5,Negócio
174,3,Gestão de projetos,5,Gestão
175,2,Microsoft Excel,5,Softwares
176,2,Gestão,5,Gestão
177,0,Marketing afiliado,5,Marketing
178,0,Redes afiliadas,5,
179,0,Marketing online,5,Marketing
180,0,Experiência em marketing digital,5,
181,0,WebTrends Analytics,5,Softwares
182,0,Gestão comercial,5,Gestão
183,0,Comércio eletrônico,5,Negócio
184,23,Software Engineering,6,Engeharia
187,18,Software Development,6,Analista
190,11,MapReduce,6,Linguagens de Programação e AEDS
193,10,Distributed Systems,6,Analista
194,10,C++,6,Linguagens de Programação e AEDS
195,9,Algorithms,6,Linguagens de Programação e AEDS
196,8,Java,6,Back End
197,8,Python,6,Back End
198,7,Linux,6,SO
199,3,Scrum,6,Metodologias Gerenciemento de Software
200,3,Linguagem C,6,Linguagens de Programação e AEDS
201,3,Git,6,Ferramenta de Versionamento de Software
202,2,Software Design,6,Design
203,2,Microsoft Office,6,Softwares
204,2,Unix,6,Softwares
205,1,Customer Service,6,Comercial
206,1,Computer Science,6,Analista
207,1,Microsoft Word,6,Softwares
208,1,Subversion,6,Softwares
209,1,PowerPoint,6,Softwares
210,1,Scalability,6,Arquitetura de Software
211,1,Microsoft Excel,6,Softwares
212,0,Information Retrieval,6,Analista
213,0,Microsoft Office,7,Softwares
215,0,Microsoft Excel,7,Softwares
217,0,Microsoft Word,7,Softwares
219,0,Microsoft PowerPoint,7,Softwares
220,0,Oratória,7,Retórica
221,80,Estratégia empresarial,8,Gestão
224,73,Empreendedorismo,8,Empreendedorismo e Inovação
227,57,Business Strategy,8,Gestão
230,52,Comércio eletrônico,8,Negócio
231,50,E-commerce,8,Negócio
232,47,Publicidade online,8,Negócio
233,41,New Business Development,8,Negócio
234,41,Business Planning,8,Gestão
235,39,Marketing Strategy,8,Marketing
236,38,Online Advertising,8,Negócio
237,35,Estratégias de marketing,8,Gestão
238,28,Empresas startups,8,Empreendedorismo e Inovação
239,27,Affiliate Marketing,8,Marketing
240,25,Affiliate Networks,8,Negócio
241,25,Online Lead Generation,8,Analista
242,23,Entrepreneurship,8,Empreendedorismo e Inovação
243,22,Business Intelligence,8,Negócio
244,22,Start-ups,8,Empreendedorismo e Inovação
245,22,Planejamento empresarial,8,Gestão
246,20,Angel Investing,8,Negócio
247,19,Financial Analysis,8,Negócio
248,18,Commerce,8,Negócio
249,17,Start-up Environment,8,Empreendedorismo e Inovação
250,17,Desenvolvimento de novos negócios,8,Negócio
251,17,Planejamento estratégico,8,Gestão
252,16,Business Valuation,8,Negócio
253,16,Startup Development,8,Analista
254,16,Startup Marketing,8,Marketing
255,16,SEO (Otimização de motores de busca),8,Analista
256,15,Trade Finance,8,Financeiro
257,15,Estratégia,8,Gestão
258,14,SEO,8,Analista
259,14,Fusões e aquisições,8,Negócio
260,14,Marketing digital,8,Marketing
261,13,Stock Market Analysis,8,Negócio
262,13,Marketing online,8,Marketing
263,12,M&A experience,8,Negócio
264,12,Stock Exchange,8,Negócio
265,12,Análise financeira,8,Financeiro
266,12,Digital Marketing,8,Marketing
267,12,Online Marketing,8,Marketing
268,11,Strategic Planning,8,Gestão
269,10,Capital de risco,8,Negócio
270,9,Business Development,8,Negócio
271,9,Mergers & Acquisitions,8,Negócio
272,8,Mergers,8,Negócio
273,8,Venture Capital,8,Negócio
274,15,Brazilian Laws,8,Direito
275,12,Internet Entrepreneur,8,Empreendedorismo e Inovação
276,12,Innovation,8,Empreendedorismo e Inovação
277,21,Gestão de contas,9,Gestão
279,17,Análise de dados,9,Data Science
281,23,Comércio eletrônico,9,Negócio
283,16,Marketing afiliado,9,Marketing
284,17,Google Analytics,9,Linguagens de Programação e AEDS
285,18,Marketing online,9,Marketing
286,20,Mídias sociais,9,Marketing
287,15,Marketing por e-mail,9,Marketing
288,9,Resolução de problemas,9,Gestão
289,13,E-commerce SEO,9,Negócio
290,9,Comunicações de marketing,9,
291,5,Banco de dados,9,Data Science
292,8,Negociação de contratos,9,Negócio
293,6,Implementação de pixel,9,Arquitetura de Software
294,6,Soluções criativas,9,Gestão
295,7,Atendimento ao Cliente,9,Negócio
296,13,Microsoft Excel,9,Softwares
297,7,Afiliação,9,Negócio
298,14,Gestão,9,Gestão
299,4,Investimentos,9,Negócio
300,11,Microsoft Word,9,Softwares
301,15,Marketing social,9,Marketing
302,6,Desenvolvimento de novos negócios,9,Negócio
303,6,Social Media,9,Marketing
304,4,Revisão de texto,9,Retórica
305,2,Análise de riscos,9,Negócio
306,1,Satisfação do cliente,9,Comercial
307,0,Seguros,9,Negócio
308,0,Talento vocal,9,Design
309,0,Edição de vídeo,9,Design
310,1,Edição de imagens,9,Design
311,0,Edição de áudio,9,Design
312,4,Management,9,Gestão
313,3,Strategic Planning,9,Gestão
314,1,E-commerce,9,Negócio
315,1,Social Media Marketing,9,Marketing
316,4,Marketing Strategy,9,Marketing
317,4,Marketing,9,Marketing
318,2,Digital Marketing,9,Marketing
319,1,Customer Service,9,Comercial
320,1,Microsoft PowerPoint,9,Softwares
321,1,New Business Development,9,Negócio
322,0,Gestão de pessoal,9,Gestão
323,3,Planejamento estratégico,9,Gestão
324,4,Estratégias de marketing,9,Gestão
325,3,Marketing digital,9,Marketing
326,2,Business Development,9,Negócio
327,10,Marketing digital,10,Marketing
329,9,Inglês,10,Idioma
331,9,Melhoria de processos empresariais,10,Gestão
333,8,Seis Sigma,10,Gestão
334,8,Gestão,10,Gestão
335,8,Management,10,Gestão
336,7,E-commerce SEO,10,Negócio
337,6,JavaScript,10,Front End
338,6,Melhoria de processos,10,Gestão
339,5,Gestão Lean,10,Gestão
340,5,Business Development,10,Negócio
341,3,MySQL,10,Banco de Dados e Web Services
342,3,Pensamento Lean,10,Gestão
343,3,Ferramentas lean,10,Gestão
344,2,PHP,10,Back End
345,1,Planejamento estratégico,10,Gestão
346,1,Desenvolvimento empresarial,10,Gestão
347,1,Estratégia empresarial,10,Gestão
348,28,Publicidade,11,Negócio
351,29,Estratégias de marketing,11,Gestão
354,9,Affiliation,11,Negócio
356,15,Marketing Communications,11,Marketing
357,13,Marketing digital,11,Marketing
358,25,Mídias sociais,11,Marketing
359,5,E-commerce SEO,11,Negócio
360,20,Relações públicas,11,Negócio
361,9,Estratégia digital,11,Gestão
362,12,Publicidade online,11,Negócio
363,3,Brand Development,11,Gestão
364,6,Marketing por e-mail,11,Marketing
365,24,Marketing,11,Marketing
366,5,Liderança,11,Soft Skills
367,4,Marketing direto,11,Marketing
368,3,Melhoria de processos,11,Gestão
369,4,Planejamento estratégico,11,Gestão
370,1,Digital Strategy,11,Gestão
371,8,Microsoft Excel,11,Softwares
372,8,Marketing Strategy,11,Marketing
373,1,E-commerce global,12,Negócio
375,1,Sales Tracking,12,Comercial
377,1,SQL,12,Banco de Dados e Web Services
379,8,Engenharia de produção,12,Engeharia
380,17,Gestão de projetos,12,Gestão
381,8,Gestão empresarial,12,Gestão
382,5,Gestão por indicadores,12,Gestão
383,3,Gerenciamento de processos,12,Gestão
384,9,Microsoft Excel,12,Softwares
385,9,Inglês,12,Idioma
386,10,Atendimento ao Cliente,13,Negócio
388,13,Marketing,13,Marketing
391,6,Gestão,13,Gestão
393,8,Liderança,13,Soft Skills
394,4,Oratória,13,Retórica
395,5,Planejamento de eventos,13,Gestão
396,7,Publicidade,13,Negócio
397,1,Gestão de projetos,13,Gestão
398,7,English,14,Idioma
401,6,Negotiation,14,Negócio
404,5,Team Leadership,14,Gestão
406,4,Management,14,Gestão
407,4,Engineering,14,Engeharia
408,4,Marketing Strategy,14,Marketing
409,3,Business Planning,14,Gestão
410,1,Project Management,14,Gestão
411,6,Microsoft Excel,16,Softwares
413,6,English,16,Idioma
415,4,Negotiation,16,Negócio
417,4,Microsoft Office,16,Softwares
418,3,Portuguese,16,Idioma
419,3,Business Planning,16,Gestão
420,3,Team Leadership,16,Gestão
421,1,Strategic Planning,16,Gestão
422,1,Business Strategy,16,Gestão
423,1,Microsoft Word,16,Softwares
424,1,PowerPoint,16,Softwares
425,0,PDCA,16,Gestão
426,0,SAP R/3,16,Gestão
427,0,Spanish,16,Idioma
428,0,Microsoft PowerPoint,16,Softwares
429,3,English,17,Idioma
431,2,Microsoft PowerPoint,17,Softwares
433,2,Microsoft Office,17,Softwares
435,2,SolidWorks,17,Softwares
436,1,Sketching,17,Design
437,1,Microsoft Excel,17,Softwares
438,1,Engineering,17,Engeharia
439,1,Microsoft Word,17,Softwares
440,1,Product Design,17,Gestão
441,1,Product Development,17,Gestão
442,1,Teamwork,17,Gestão
443,1,Living Abroad,17,Idioma
444,2,Marketing,18,Marketing
446,2,Relações públicas,18,Negócio
448,2,Marketing comercial,18,Marketing
450,1,Experiência do cliente,18,Comercial
451,1,Gestão de equipes,18,Gestão
452,1,Gestão de eventos,18,Gestão
453,2,Microsoft Excel,19,Softwares
456,2,Atendimento ao Cliente,19,Negócio
458,1,Microsoft Office,19,Softwares
460,0,Microsoft Project,19,Gestão
461,0,Gestão,19,Gestão
462,0,Microsoft PowerPoint,19,Softwares
463,0,CEP (Controle estatístico de processos),19,Gestão
464,1,Empreendedorismo,19,Empreendedorismo e Inovação
465,0,Metrologia,19,Gestão
466,0,CLP (Controlador lógico programável),19,Automação
467,7,Microsoft Project,21,Gestão
470,6,Liderança de equipe,21,Soft Skills
472,6,Estratégia empresarial,21,Gestão
475,5,Project Management,21,Gestão
476,5,Inglês,21,Idioma
477,5,Gestão de projetos,21,Gestão
478,5,Negociação,21,Negócio
479,4,Gestão,21,Gestão
480,3,Gestão de obras,21,Gestão
481,3,Management,21,Gestão
482,3,Business Strategy,21,Gestão
483,3,Planejamento de projetos,21,Gestão
484,3,Engenharia civil,21,Engeharia
485,3,Microsoft PowerPoint,21,Softwares
486,3,Planejamento empresarial,21,Gestão
487,3,Planejamento estratégico,21,Gestão
488,3,Microsoft Word,21,Softwares
489,3,Engenharia de projetos,21,Engeharia
490,2,Sales Management,21,Gestão
491,2,Estratégias de marketing,21,Gestão
492,2,Gestão de contratos,21,Gestão
493,10,Atendimento ao Cliente,22,Negócio
495,8,Planejamento estratégico,22,Gestão
497,7,Liderança,22,Soft Skills
499,6,Organização de Eventos,22,Gestão
500,5,Negociação,22,Negócio
501,3,Microsoft Excel,22,Softwares
502,3,Adobe Photoshop,22,Softwares
503,3,Marketing,22,Marketing
504,2,Formação de equipes,22,Gestão
505,2,Adobe Illustrator,22,Design
506,2,Marketing digital,22,Marketing
507,1,Net Promoter Score,22,Analista
508,3,Design gráfico,23,Design
510,3,Marketing,23,Marketing
512,2,Adobe Photoshop,23,Softwares
514,1,Escrita,23,Retórica
515,0,Adobe Illustrator,23,Design
516,0,Ilustração,23,Design
517,0,Adobe After Effects,23,Softwares
518,1,Social Computing,24,Analista
520,2,Data Analysis,24,Data Science
522,1,Complex Networks,24,Analista
524,2,Software Development,24,Analista
525,1,Web Development,24,Analista
526,1,Software Documentation,24,Analista
527,1,Python,24,Back End
528,1,Linguagem R,24,Linguagens de Programação e AEDS
529,1,Ruby,24,Linguagens de Programação e AEDS
530,1,C#,24,Back End
531,1,PHP,24,Back End
532,1,Linguagem C,24,Linguagens de Programação e AEDS
533,2,C++,24,Linguagens de Programação e AEDS
534,1,Ruby on Rails,24,Linguagens de Programação e AEDS
535,1,.NET,24,Back End
536,1,ASP.NET,24,Back End
537,1,HTML,24,Front End
538,1,CSS,24,Front End
539,1,JavaScript,24,Front End
540,1,JQuery,24,Front End
541,1,XML,24,Web Services
542,1,Git,24,Ferramenta de Versionamento de Software
543,1,Web Hosting,24,Analista
544,1,Infrastructure Management,24,Gestão
545,1,Windows,24,Softwares
546,1,Linux,24,SO
547,1,MySQL,24,Banco de Dados e Web Services
548,1,Microsoft SQL Server,24,Banco de Dados e Web Services
549,1,Network Protocols,24,Analista
550,1,Cloud Computing,24,Analista
551,1,Customer Support,24,Comercial
552,1,Teamwork,24,Gestão
553,1,Fast Learning,24,Soft Skills
554,1,Proactivity,24,Soft Skills
555,2,.NET Framework,24,Front End
556,48,Scrum,29,Metodologias Gerenciemento de Software
559,43,Software Development,29,Analista
562,33,Mobile Applications,29,Mobile
565,2,Project Coordination,29,Gestão
566,32,Android,29,Mobile
567,31,Qt,29,Softwares
568,21,Software Engineering,29,Engeharia
569,18,Linguagem C,29,Linguagens de Programação e AEDS
570,17,Java,29,Back End
571,15,Open Source,29,Linguagens de Programação e AEDS
572,17,C++,29,Linguagens de Programação e AEDS
573,17,Git,29,Ferramenta de Versionamento de Software
574,15,Linux,29,SO
575,11,JavaScript,29,Front End
576,8,UML,29,Back End
577,5,Application Development,29,Analista
578,8,Python,29,Back End
579,6,Team Leadership,29,Gestão
580,3,AJAX,29,Front End
581,4,Computer Science,29,Analista
582,7,Subversion,29,Softwares
583,8,Design Patterns,29,Design
584,3,WebKit,29,Analista
585,3,Mozilla,29,Softwares
586,3,JSON,29,Web Services
587,3,Information Retrieval,29,Analista
588,2,Maemo,29,Softwares
589,2,OOP,29,Back End
590,7,Agile Methodologies,29,Gestão
591,1,GTK,29,Softwares
592,1,Linux development,29,SO
593,2,Mobile Devices,29,Mobile
594,0,HTML/XML,29,Front End
595,1,Data Extraction,29,Data Science
596,0,Web Mining,29,Analista
597,1,Product Development,29,Gestão
598,1,Project Planning,29,Gestão
599,1,Microsoft Project,29,Gestão
600,4,Software Project Management,29,Gestão
601,1,Project Estimation,29,Gestão
602,0,Marketing digital,30,Marketing
604,0,Desenho mecânico,30,Design
606,0,SolidWorks,30,Softwares
608,0,Microsoft Project,30,Gestão
609,31,JavaScript,31,Front End
612,9,Node.js,31,Front End
615,28,PHP,31,Back End
618,29,MySQL,31,Banco de Dados e Web Services
619,0,React.js,31,Front End
620,0,Python,31,Back End
621,0,Docker,31,Banco de Dados e Web Services
622,21,HTML,31,Front End
623,4,SASS,31,Front End
624,25,jQuery,31,Front End
625,22,CSS,31,Front End
626,1,Git,31,Ferramenta de Versionamento de Software
627,16,Web Design,31,Design
628,0,WebRTC,31,Softwares
629,0,Apache Cordova,31,Softwares
630,0,Electron,31,Softwares
631,2,WebSockets,31,Web Services
632,16,Java,31,Back End
633,0,Gulp.js,31,Front End
634,0,GruntJS,31,Front End
635,1,NoSQL,31,Banco de Dados e Web Services
636,7,PostgreSQL,31,Banco de Dados e Web Services
637,1,SEO,31,Analista
638,13,JSON,31,Web Services
639,6,XML,31,Web Services
640,4,OOP,31,Back End
641,6,Software Engineering,31,Engeharia
642,0,Scrum,31,Metodologias Gerenciemento de Software
643,5,Web Services,31,Web Services
644,4,Facebook API,31,Marketing
645,2,C++,31,Linguagens de Programação e AEDS
646,2,Linguagem C,31,Linguagens de Programação e AEDS
647,6,HTML 5,31,Front End
648,17,AJAX,31,Front End
649,3,Photoshop,31,Softwares
650,3,UML,31,Back End
651,4,Microsoft SQL Server,31,Banco de Dados e Web Services
652,2,WordPress,31,Front End
653,1,Linux Server,31,SO
654,1,Apache,31,Softwares
655,1,Shell Scripting,31,Softwares
656,3,Delphi,31,Linguagens de Programação e AEDS
657,1,Material Design,31,Design
658,9,Estratégia empresarial,32,Gestão
660,5,Planejamento empresarial,32,Gestão
662,4,Liderança de equipe,32,Soft Skills
664,4,Negociação,32,Negócio
665,1,Cartões de crédito,32,Negócio
666,1,Português,32,Idioma
667,1,Gestão de vendas,32,Gestão
668,0,Credit Cards,32,
669,0,PMI,32,Gestão
